patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
5002799	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002800	0	a-9999			Some Other Company, Inc.	3	US
5002801	0	a-9999			Some Other Company, Inc.	3	US
5002802	0	a-9999			Some Other Company, Inc.	3	US
5002803	0	a-9999			Some Other Company, Inc.	3	US
5002804	0	a-9999			Some Other Company, Inc.	3	US
5002805	0	a-9999			Some Other Company, Inc.	3	US
5002806	0	a-9999			Some Other Company, Inc.	3	US
5002807	0	a-9999			Some Other Company, Inc.	3	US
5002808	0	a-9999			Some Other Company, Inc.	3	US
5002809	0	a-9999			Some Other Company, Inc.	3	US
5002810	0	a-9999			Some Other Company, Inc.	3	US
5002811	0	a-9999			Some Other Company, Inc.	3	US
5002812	0	a-9999			Some Other Company, Inc.	3	US
5002813	0	a-9999			Some Other Company, Inc.	3	US
5002814	0	a-9999			Some Other Company, Inc.	3	US
5002815	0	a-9999			Some Other Company, Inc.	3	US
5002816	0	a-9999			Some Other Company, Inc.	3	US
5002817	0	a-9999			Some Other Company, Inc.	3	US
5002818	0	a-9999			Some Other Company, Inc.	3	US
5002819	0	a-9999			Some Other Company, Inc.	3	US
5002820	0	a-9999			Some Other Company, Inc.	3	US
5002821	0	a-9999			Some Other Company, Inc.	3	US
5002822	0	a-9999			Some Other Company, Inc.	3	US
5002823	0	a-9999			Some Other Company, Inc.	3	US
5002824	0	a-9999			Some Other Company, Inc.	3	US
5002825	0	a-9999			Some Other Company, Inc.	3	US
5002826	0	a-9999			Some Other Company, Inc.	3	US
5002827	0	a-9999			Some Other Company, Inc.	3	US
5002828	0	a-9999			Some Other Company, Inc.	3	US
5002829	0	a-9999			Some Other Company, Inc.	3	US
5002830	0	a-9999			Some Other Company, Inc.	3	US
5002831	0	a-9999			Some Other Company, Inc.	3	US
5002832	0	a-9999			Some Other Company, Inc.	3	US
5002833	0	a-9999			Some Other Company, Inc.	3	US
5002834	0	a-9999			Some Other Company, Inc.	3	US
5002835	0	a-9999			Some Other Company, Inc.	3	US
5002836	0	a-9999			Some Other Company, Inc.	3	US
5002837	0	a-9999			Some Other Company, Inc.	3	US
5002838	0	a-9999			Some Other Company, Inc.	3	US
5002839	0	a-9999			Some Other Company, Inc.	3	US
5002840	0	a-9999			Some Other Company, Inc.	3	US
5002841	0	a-9999			Some Other Company, Inc.	3	US
5002842	0	a-9999			Some Other Company, Inc.	3	US
5002843	0	a-9999			Some Other Company, Inc.	3	US
5002844	0	a-9999			Some Other Company, Inc.	3	US
5002845	0	a-9999			Some Other Company, Inc.	3	US
5002846	0	a-9999			Some Other Company, Inc.	3	US
5002847	0	a-9999			Some Other Company, Inc.	3	US
5002848	0	a-9999			Some Other Company, Inc.	3	US
5002849	0	a-9999			Some Other Company, Inc.	3	US
5002850	0	a-9999			Some Other Company, Inc.	3	US
5002851	0	a-9999			Some Other Company, Inc.	3	US
5002852	0	a-9999			Some Other Company, Inc.	3	US
5002853	0	a-9999			Some Other Company, Inc.	3	US
5002854	0	a-9999			Some Other Company, Inc.	3	US
5002855	0	a-9999			Some Other Company, Inc.	3	US
5002856	0	a-9999			Some Other Company, Inc.	3	US
5002857	0	a-9999			Some Other Company, Inc.	3	US
5002858	0	a-9999			Some Other Company, Inc.	3	US
5002859	0	a-9999			Some Other Company, Inc.	3	US
5002860	0	a-9999			Some Other Company, Inc.	3	US
5002861	0	a-9999			Some Other Company, Inc.	3	US
5002862	0	a-9999			Some Other Company, Inc.	3	US
5002863	0	a-9999			Some Other Company, Inc.	3	US
5002864	0	a-9999			Some Other Company, Inc.	3	US
5002865	0	a-9999			Some Other Company, Inc.	3	US
5002866	0	a-9999			Some Other Company, Inc.	3	US
5002867	0	a-9999			Some Other Company, Inc.	3	US
5002868	0	a-9999			Some Other Company, Inc.	3	US
5002869	0	a-9999			Some Other Company, Inc.	3	US
5002870	0	a-9999			Some Other Company, Inc.	3	US
5002871	0	a-9999			Some Other Company, Inc.	3	US
5002872	0	a-9999			Some Other Company, Inc.	3	US
5002873	0	a-9999			Some Other Company, Inc.	3	US
5002874	0	a-9999			Some Other Company, Inc.	3	US
5002875	0	a-9999			Some Other Company, Inc.	3	US
5002876	0	a-9999			Some Other Company, Inc.	3	US
5002877	0	a-9999			Some Other Company, Inc.	3	US
5002878	0	a-9999			Some Other Company, Inc.	3	US
5002879	0	a-9999			Some Other Company, Inc.	3	US
5002880	0	a-9999			Some Other Company, Inc.	3	US
5002881	0	a-9999			Some Other Company, Inc.	3	US
5002882	0	a-9999			Some Other Company, Inc.	3	US
5002883	0	a-9999			Some Other Company, Inc.	3	US
5002884	0	a-9999			Some Other Company, Inc.	3	US
5002885	0	a-9999			Some Other Company, Inc.	3	US
5002886	0	a-9999			Some Other Company, Inc.	3	US
5002887	0	a-9999			Some Other Company, Inc.	3	US
5002888	0	a-9999			Some Other Company, Inc.	3	US
5002889	0	a-9999			Some Other Company, Inc.	3	US
5002890	0	a-9999			Some Other Company, Inc.	3	US
5002891	0	a-9999			Some Other Company, Inc.	3	US
5002892	0	a-9999			Some Other Company, Inc.	3	US
5002893	0	a-9999			Some Other Company, Inc.	3	US
5002894	0	a-9999			Some Other Company, Inc.	3	US
5002895	0	a-9999			Some Other Company, Inc.	3	US
5002896	0	a-9999			Some Other Company, Inc.	3	US
5002897	0	a-9999			Some Other Company, Inc.	3	US
5002898	0	a-9999			Some Other Company, Inc.	3	US
5002899	0	a-9999			Some Other Company, Inc.	3	US
5002900	0	a-9999			Some Other Company, Inc.	3	US
5002901	0	a-9999			Some Other Company, Inc.	3	US
5002902	0	a-9999			Some Other Company, Inc.	3	US
5002903	0	a-9999			Some Other Company, Inc.	3	US
5002904	0	a-9999			Some Other Company, Inc.	3	US
5002905	0	a-9999			Some Other Company, Inc.	3	US
5002906	0	a-9999			Some Other Company, Inc.	3	US
5002907	0	a-9999			Some Other Company, Inc.	3	US
5002908	0	a-9999			Some Other Company, Inc.	3	US
5002909	0	a-9999			Some Other Company, Inc.	3	US
5002910	0	a-9999			Some Other Company, Inc.	3	US
5002911	0	a-9999			Some Other Company, Inc.	3	US
5002912	0	a-9999			Some Other Company, Inc.	3	US
5002913	0	a-9999			Some Other Company, Inc.	3	US
5002914	0	a-9999			Some Other Company, Inc.	3	US
5002915	0	a-9999			Some Other Company, Inc.	3	US
5002916	0	a-9999			Some Other Company, Inc.	3	US
5002917	0	a-9999			Some Other Company, Inc.	3	US
5002918	0	a-9999			Some Other Company, Inc.	3	US
5002919	0	a-9999			Some Other Company, Inc.	3	US
5002920	0	a-9999			Some Other Company, Inc.	3	US
5002921	0	a-9999			Some Other Company, Inc.	3	US
5002922	0	a-9999			Some Other Company, Inc.	3	US
5002923	0	a-9999			Some Other Company, Inc.	3	US
5002924	0	a-9999			Some Other Company, Inc.	3	US
5002925	0	a-9999			Some Other Company, Inc.	3	US
5002926	0	a-9999			Some Other Company, Inc.	3	US
5002927	0	a-9999			Some Other Company, Inc.	3	US
5002928	0	a-9999			Some Other Company, Inc.	3	US
5002929	0	a-9999			Some Other Company, Inc.	3	US
5002930	0	a-9999			Some Other Company, Inc.	3	US
5002931	0	a-9999			Some Other Company, Inc.	3	US
5002932	0	a-9999			Some Other Company, Inc.	3	US
5002933	0	a-9999			Some Other Company, Inc.	3	US
5002934	0	a-9999			Some Other Company, Inc.	3	US
5002935	0	a-9999			Some Other Company, Inc.	3	US
5002936	0	a-9999			Some Other Company, Inc.	3	US
5002937	0	a-9999			Some Other Company, Inc.	3	US
5002938	0	a-9999			Some Other Company, Inc.	3	US
5002939	0	a-9999			Some Other Company, Inc.	3	US
5002940	0	a-9999			Some Other Company, Inc.	3	US
5002941	0	a-9999			Some Other Company, Inc.	3	US
5002942	0	a-9999			Some Other Company, Inc.	3	US
5002943	0	a-9999			Some Other Company, Inc.	3	US
5002944	0	a-9999			Some Other Company, Inc.	3	US
5002945	0	a-9999			Some Other Company, Inc.	3	US
5002946	0	a-9999			Some Other Company, Inc.	3	US
5002947	0	a-9999			Some Other Company, Inc.	3	US
5002948	0	a-9999			Some Other Company, Inc.	3	US
5002949	0	a-9999			Some Other Company, Inc.	3	US
5002950	0	a-9999			Some Other Company, Inc.	3	US
5002951	0	a-9999			Some Other Company, Inc.	3	US
5002952	0	a-9999			Some Other Company, Inc.	3	US
5002953	0	a-9999			Some Other Company, Inc.	3	US
5002954	0	a-9999			Some Other Company, Inc.	3	US
5002955	0	a-9999			Some Other Company, Inc.	3	US
5002956	0	a-9999			Some Other Company, Inc.	3	US
5002957	0	a-9999			Some Other Company, Inc.	3	US
5002958	0	a-9999			Some Other Company, Inc.	3	US
5002959	0	a-9999			Some Other Company, Inc.	3	US
5002960	0	a-9999			Some Other Company, Inc.	3	US
5002961	0	a-9999			Some Other Company, Inc.	3	US
5002962	0	a-9999			Some Other Company, Inc.	3	US
5002963	0	a-9999			Some Other Company, Inc.	3	US
5002964	0	a-9999			Some Other Company, Inc.	3	US
5002965	0	a-9999			Some Other Company, Inc.	3	US
5002966	0	a-9999			Some Other Company, Inc.	3	US
5002967	0	a-9999			Some Other Company, Inc.	3	US
5002968	0	a-9999			Some Other Company, Inc.	3	US
5002969	0	a-9999			Some Other Company, Inc.	3	US
5002970	0	a-9999			Some Other Company, Inc.	3	US
5002971	0	a-9999			Some Other Company, Inc.	3	US
5002972	0	a-9999			Some Other Company, Inc.	3	US
5002973	0	a-9999			Some Other Company, Inc.	3	US
5002974	0	a-9999			Some Other Company, Inc.	3	US
5002975	0	a-9999			Some Other Company, Inc.	3	US
5002976	0	a-9999			Some Other Company, Inc.	3	US
5002977	0	a-9999			Some Other Company, Inc.	3	US
5002978	0	a-9999			Some Other Company, Inc.	3	US
5002979	0	a-9999			Some Other Company, Inc.	3	US
5002980	0	a-9999			Some Other Company, Inc.	3	US
5002981	0	a-9999			Some Other Company, Inc.	3	US
5002982	0	a-9999			Some Other Company, Inc.	3	US
5002983	0	a-9999			Some Other Company, Inc.	3	US
5002984	0	a-9999			Some Other Company, Inc.	3	US
5002985	0	a-9999			Some Other Company, Inc.	3	US
5002986	0	a-9999			Some Other Company, Inc.	3	US
5002987	0	a-9999			Some Other Company, Inc.	3	US
5002988	0	a-9999			Some Other Company, Inc.	3	US
5002989	0	a-9999			Some Other Company, Inc.	3	US
5002990	0	a-9999			Some Other Company, Inc.	3	US
5002991	0	a-9999			Some Other Company, Inc.	3	US
5002992	0	a-9999			Some Other Company, Inc.	3	US
5002993	0	a-9999			Some Other Company, Inc.	3	US
5002994	0	a-9999			Some Other Company, Inc.	3	US
5002995	0	a-9999			Some Other Company, Inc.	3	US
5002996	0	a-9999			Some Other Company, Inc.	3	US
5002997	0	a-9999			Some Other Company, Inc.	3	US
5002998	0	a-9999			Some Other Company, Inc.	3	US
5002999	0	a-9999			Some Other Company, Inc.	3	US
5003000	0	a-9999			Some Other Company, Inc.	3	US
5003001	0	a-9999			Some Other Company, Inc.	3	US
5003002	0	a-9999			Some Other Company, Inc.	3	US
5003003	0	a-9999			Some Other Company, Inc.	3	US
5003004	0	a-9999			Some Other Company, Inc.	3	US
5003005	0	a-9999			Some Other Company, Inc.	3	US
5003006	0	a-9999			Some Other Company, Inc.	3	US
5003007	0	a-9999			Some Other Company, Inc.	3	US
5003008	0	a-9999			Some Other Company, Inc.	3	US
5003009	0	a-9999			Some Other Company, Inc.	3	US
5003010	0	a-9999			Some Other Company, Inc.	3	US
5003011	0	a-9999			Some Other Company, Inc.	3	US
5003012	0	a-9999			Some Other Company, Inc.	3	US
5003013	0	a-9999			Some Other Company, Inc.	3	US
5003014	0	a-9999			Some Other Company, Inc.	3	US
5003015	0	a-9999			Some Other Company, Inc.	3	US
5003016	0	a-9999			Some Other Company, Inc.	3	US
5003017	0	a-9999			Some Other Company, Inc.	3	US
5003018	0	a-9999			Some Other Company, Inc.	3	US
5003019	0	a-9999			Some Other Company, Inc.	3	US
5003020	0	a-9999			Some Other Company, Inc.	3	US
5003021	0	a-9999			Some Other Company, Inc.	3	US
5003022	0	a-9999			Some Other Company, Inc.	3	US
5003023	0	a-9999			Some Other Company, Inc.	3	US
5003024	0	a-9999			Some Other Company, Inc.	3	US
5003025	0	a-9999			Some Other Company, Inc.	3	US
5003026	0	a-9999			Some Other Company, Inc.	3	US
5003027	0	a-9999			Some Other Company, Inc.	3	US
5003028	0	a-9999			Some Other Company, Inc.	3	US
5003029	0	a-9999			Some Other Company, Inc.	3	US
5003030	0	a-9999			Some Other Company, Inc.	3	US
5003031	0	a-9999			Some Other Company, Inc.	3	US
5003032	0	a-9999			Some Other Company, Inc.	3	US
5003033	0	a-9999			Some Other Company, Inc.	3	US
5003034	0	a-9999			Some Other Company, Inc.	3	US
5003035	0	a-9999			Some Other Company, Inc.	3	US
5003036	0	a-9999			Some Other Company, Inc.	3	US
5003037	0	a-9999			Some Other Company, Inc.	3	US
5003038	0	a-9999			Some Other Company, Inc.	3	US
5003039	0	a-9999			Some Other Company, Inc.	3	US
5003040	0	a-9999			Some Other Company, Inc.	3	US
5003041	0	a-9999			Some Other Company, Inc.	3	US
5003042	0	a-9999			Some Other Company, Inc.	3	US
5003043	0	a-9999			Some Other Company, Inc.	3	US
5003044	0	a-9999			Some Other Company, Inc.	3	US
5003045	0	a-9999			Some Other Company, Inc.	3	US
5003046	0	a-9999			Some Other Company, Inc.	3	US
5003047	0	a-9999			Some Other Company, Inc.	3	US
5003048	0	a-9999			Some Other Company, Inc.	3	US
5003049	0	a-9999			Some Other Company, Inc.	3	US
5003050	0	a-9999			Some Other Company, Inc.	3	US
5003051	0	a-9999			Some Other Company, Inc.	3	US
5003052	0	a-9999			Some Other Company, Inc.	3	US
5003053	0	a-9999			Some Other Company, Inc.	3	US
5003054	0	a-9999			Some Other Company, Inc.	3	US
5003055	0	a-9999			Some Other Company, Inc.	3	US
5003056	0	a-9999			Some Other Company, Inc.	3	US
5003057	0	a-9999			Some Other Company, Inc.	3	US
5003058	0	a-9999			Some Other Company, Inc.	3	US
5003059	0	a-9999			Some Other Company, Inc.	3	US
5003060	0	a-9999			Some Other Company, Inc.	3	US
5003061	0	a-9999			Some Other Company, Inc.	3	US
5003062	0	a-9999			Some Other Company, Inc.	3	US
5003063	0	a-9999			Some Other Company, Inc.	3	US
5003064	0	a-9999			Some Other Company, Inc.	3	US
5003065	0	a-9999			Some Other Company, Inc.	3	US
5003066	0	a-9999			Some Other Company, Inc.	3	US
5003067	0	a-9999			Some Other Company, Inc.	3	US
5003068	0	a-9999			Some Other Company, Inc.	3	US
5003069	0	a-9999			Some Other Company, Inc.	3	US
5003070	0	a-9999			Some Other Company, Inc.	3	US
5003071	0	a-9999			Some Other Company, Inc.	3	US
5003072	0	a-9999			Some Other Company, Inc.	3	US
5003073	0	a-9999			Some Other Company, Inc.	3	US
5003074	0	a-9999			Some Other Company, Inc.	3	US
5003075	0	a-9999			Some Other Company, Inc.	3	US
5003076	0	a-9999			Some Other Company, Inc.	3	US
5003077	0	a-9999			Some Other Company, Inc.	3	US
5003078	0	a-9999			Some Other Company, Inc.	3	US
5003079	0	a-9999			Some Other Company, Inc.	3	US
5003080	0	a-9999			Some Other Company, Inc.	3	US
5003081	0	a-9999			Some Other Company, Inc.	3	US
5003082	0	a-9999			Some Other Company, Inc.	3	US
5003083	0	a-9999			Some Other Company, Inc.	3	US
5003084	0	a-9999			Some Other Company, Inc.	3	US
5003085	0	a-9999			Some Other Company, Inc.	3	US
5003086	0	a-9999			Some Other Company, Inc.	3	US
5003087	0	a-9999			Some Other Company, Inc.	3	US
5003088	0	a-9999			Some Other Company, Inc.	3	US
5003089	0	a-9999			Some Other Company, Inc.	3	US
5003090	0	a-9999			Some Other Company, Inc.	3	US
5003091	0	a-9999			Some Other Company, Inc.	3	US
5003092	0	a-9999			Some Other Company, Inc.	3	US
5003093	0	a-9999			Some Other Company, Inc.	3	US
5003094	0	a-9999			Some Other Company, Inc.	3	US
5003095	0	a-9999			Some Other Company, Inc.	3	US
5003096	0	a-9999			Some Other Company, Inc.	3	US
5003097	0	a-9999			Some Other Company, Inc.	3	US
5003098	0	a-9999			Some Other Company, Inc.	3	US
5003099	0	a-9999			Some Other Company, Inc.	3	US
5003100	0	a-9999			Some Other Company, Inc.	3	US
5003101	0	a-9999			Some Other Company, Inc.	3	US
5003102	0	a-9999			Some Other Company, Inc.	3	US
5003103	0	a-9999			Some Other Company, Inc.	3	US
5003104	0	a-9999			Some Other Company, Inc.	3	US
5003105	0	a-9999			Some Other Company, Inc.	3	US
5003106	0	a-9999			Some Other Company, Inc.	3	US
5003107	0	a-9999			Some Other Company, Inc.	3	US
5003108	0	a-9999			Some Other Company, Inc.	3	US
5003109	0	a-9999			Some Other Company, Inc.	3	US
5003110	0	a-9999			Some Other Company, Inc.	3	US
5003111	0	a-9999			Some Other Company, Inc.	3	US
5003112	0	a-9999			Some Other Company, Inc.	3	US
5003113	0	a-9999			Some Other Company, Inc.	3	US
5003114	0	a-9999			Some Other Company, Inc.	3	US
5003115	0	a-9999			Some Other Company, Inc.	3	US
5003116	0	a-9999			Some Other Company, Inc.	3	US
5003117	0	a-9999			Some Other Company, Inc.	3	US
5003118	0	a-9999			Some Other Company, Inc.	3	US
5003119	0	a-9999			Some Other Company, Inc.	3	US
5003120	0	a-9999			Some Other Company, Inc.	3	US
5003121	0	a-9999			Some Other Company, Inc.	3	US
5003122	0	a-9999			Some Other Company, Inc.	3	US
5003123	0	a-9999			Some Other Company, Inc.	3	US
5003124	0	a-9999			Some Other Company, Inc.	3	US
5003125	0	a-9999			Some Other Company, Inc.	3	US
5003126	0	a-9999			Some Other Company, Inc.	3	US
5003127	0	a-9999			Some Other Company, Inc.	3	US
5003128	0	a-9999			Some Other Company, Inc.	3	US
5003129	0	a-9999			Some Other Company, Inc.	3	US
5003130	0	a-9999			Some Other Company, Inc.	3	US
5003131	0	a-9999			Some Other Company, Inc.	3	US
5003132	0	a-9999			Some Other Company, Inc.	3	US
5003133	0	a-9999			Some Other Company, Inc.	3	US
5003134	0	a-9999			Some Other Company, Inc.	3	US
5003135	0	a-9999			Some Other Company, Inc.	3	US
5003136	0	a-9999			Some Other Company, Inc.	3	US
5003137	0	a-9999			Some Other Company, Inc.	3	US
5003138	0	a-9999			Some Other Company, Inc.	3	US
5003139	0	a-9999			Some Other Company, Inc.	3	US
5003140	0	a-9999			Some Other Company, Inc.	3	US
5003141	0	a-9999			Some Other Company, Inc.	3	US
5003142	0	a-9999			Some Other Company, Inc.	3	US
5003143	0	a-9999			Some Other Company, Inc.	3	US
5003144	0	a-9999			Some Other Company, Inc.	3	US
5003145	0	a-9999			Some Other Company, Inc.	3	US
5003146	0	a-9999			Some Other Company, Inc.	3	US
5003147	0	a-9999			Some Other Company, Inc.	3	US
5003148	0	a-9999			Some Other Company, Inc.	3	US
5003149	0	a-9999			Some Other Company, Inc.	3	US
5003150	0	a-9999			Some Other Company, Inc.	3	US
5003151	0	a-9999			Some Other Company, Inc.	3	US
5003152	0	a-9999			Some Other Company, Inc.	3	US
5003153	0	a-9999			Some Other Company, Inc.	3	US
5003154	0	a-9999			Some Other Company, Inc.	3	US
5003155	0	a-9999			Some Other Company, Inc.	3	US
5003156	0	a-9999			Some Other Company, Inc.	3	US
5003157	0	a-9999			Some Other Company, Inc.	3	US
5003158	0	a-9999			Some Other Company, Inc.	3	US
5003159	0	a-9999			Some Other Company, Inc.	3	US
5003160	0	a-9999			Some Other Company, Inc.	3	US
5003161	0	a-9999			Some Other Company, Inc.	3	US
5003162	0	a-9999			Some Other Company, Inc.	3	US
5003163	0	a-9999			Some Other Company, Inc.	3	US
5003164	0	a-9999			Some Other Company, Inc.	3	US
5003165	0	a-9999			Some Other Company, Inc.	3	US
5003166	0	a-9999			Some Other Company, Inc.	3	US
5003167	0	a-9999			Some Other Company, Inc.	3	US
5003168	0	a-9999			Some Other Company, Inc.	3	US
5003169	0	a-9999			Some Other Company, Inc.	3	US
5003170	0	a-9999			Some Other Company, Inc.	3	US
5003171	0	a-9999			Some Other Company, Inc.	3	US
5003172	0	a-9999			Some Other Company, Inc.	3	US
5003173	0	a-9999			Some Other Company, Inc.	3	US
5003174	0	a-9999			Some Other Company, Inc.	3	US
5003175	0	a-9999			Some Other Company, Inc.	3	US
5003176	0	a-9999			Some Other Company, Inc.	3	US
5003177	0	a-9999			Some Other Company, Inc.	3	US
5003178	0	a-9999			Some Other Company, Inc.	3	US
5003179	0	a-9999			Some Other Company, Inc.	3	US
5003180	0	a-9999			Some Other Company, Inc.	3	US
5003181	0	a-9999			Some Other Company, Inc.	3	US
5003182	0	a-9999			Some Other Company, Inc.	3	US
5003183	0	a-9999			Some Other Company, Inc.	3	US
5003184	0	a-9999			Some Other Company, Inc.	3	US
5003185	0	a-9999			Some Other Company, Inc.	3	US
5003186	0	a-9999			Some Other Company, Inc.	3	US
5003187	0	a-9999			Some Other Company, Inc.	3	US
5003188	0	a-9999			Some Other Company, Inc.	3	US
5003189	0	a-9999			Some Other Company, Inc.	3	US
5003190	0	a-9999			Some Other Company, Inc.	3	US
5003191	0	a-9999			Some Other Company, Inc.	3	US
5003192	0	a-9999			Some Other Company, Inc.	3	US
5003193	0	a-9999			Some Other Company, Inc.	3	US
5003194	0	a-9999			Some Other Company, Inc.	3	US
5003195	0	a-9999			Some Other Company, Inc.	3	US
5003196	0	a-9999			Some Other Company, Inc.	3	US
5003197	0	a-9999			Some Other Company, Inc.	3	US
5003198	0	a-9999			Some Other Company, Inc.	3	US
5003199	0	a-9999			Some Other Company, Inc.	3	US
5003200	0	a-0002			NIKON CORPORATION	3	JP
5003201	0	a-0002			NIKON CORPORATION	3	JP
5003202	0	a-0002			Nikon Corporation	3	JP
5003203	0	a-0002			Nikon Corp	3	JP
5003204	0	a-0002			NIKON CORPORATION	3	JP
5003205	0	a-0002			Nikon Corp	3	JP
5003206	0	a-0002			NIKON CORPORATION	3	JP
5003207	0	a-0002			NIKON CORPORATION	3	JP
5003208	0	a-0002			NIKON CORPORATION	3	JP
5003209	0	a-0002			Nikon Corporation	3	JP
5003210	0	a-0002			Nikon Corporation	3	JP
5003211	0	a-0002			Nikon Corporation	3	JP
5003212	0	a-0002			NIKON CORPORATION	3	JP
5003213	0	a-0002			Nikon Corporation	3	JP
5003214	0	a-0002			Nikon Corp	3	JP
5003215	0	a-0002			Nikon Corp	3	JP
5003216	0	a-0002			NIKON CORPORATION	3	JP
5003217	0	a-0002			NIKON CORPORATION	3	JP
5003218	0	a-0002			NIKON CORPORATION	3	JP
5003219	0	a-0002			Nikon Corp	3	JP
5003220	0	a-0002			NIKON CORPORATION	3	JP
5003221	0	a-0002			NIKON CORPORATION	3	JP
5003222	0	a-0002			Nikon Corporation	3	JP
5003223	0	a-0002			NIKON CORPORATION	3	JP
5003224	0	a-0002			Nikon Corporation	3	JP
5003225	0	a-0002			NIKON CORPORATION	3	JP
5003226	0	a-0002			Nikon Corporation	3	JP
5003227	0	a-0002			Nikon Corp	3	JP
5003228	0	a-0002			NIKON CORPORATION	3	JP
5003229	0	a-0002			NIKON CORPORATION	3	JP
5003230	0	a-0002			Nikon Corporation	3	JP
5003231	0	a-0002			Nikon Corp	3	JP
5003232	0	a-0002			Nikon Corp	3	JP
5003233	0	a-0002			NIKON CORPORATION	3	JP
5003234	0	a-0002			Nikon Corporation	3	JP
5003235	0	a-0002			Nikon Corp	3	JP
5003236	0	a-0002			Nikon Corp	3	JP
5003237	0	a-0002			Nikon Corporation	3	JP
5003238	0	a-0002			NIKON CORPORATION	3	JP
5003239	0	a-0002			NIKON CORPORATION	3	JP
5003240	0	a-0002			NIKON CORPORATION	3	JP
5003241	0	a-0002			Nikon Corp	3	JP
5003242	0	a-0002			Nikon Corp	3	JP
5003243	0	a-0002			NIKON CORPORATION	3	JP
5003244	0	a-0002			Nikon Corp	3	JP
5003245	0	a-0002			NIKON CORPORATION	3	JP
5003246	0	a-0002			Nikon Corporation	3	JP
5003247	0	a-0002			Nikon Corp	3	JP
5003248	0	a-0002			Nikon Corp	3	JP
5003249	0	a-0002			NIKON CORPORATION	3	JP
5003250	0	a-0002			NIKON CORPORATION	3	JP
5003251	0	a-0002			NIKON CORPORATION	3	JP
5003252	0	a-0002			Nikon Corp	3	JP
5003253	0	a-0002			Nikon Corp	3	JP
5003254	0	a-0002			Nikon Corporation	3	JP
5003255	0	a-0002			Nikon Corporation	3	JP
5003256	0	a-0002			Nikon Corporation	3	JP
5003257	0	a-0002			NIKON CORPORATION	3	JP
5003258	0	a-0002			Nikon Corporation	3	JP
5003259	0	a-0002			Nikon Corporation	3	JP
